,peak_id,gene_short_name
3357,chr14_31128223_31132115,Smim4
3358,chr14_31133366_31134690,Nt5dc2
3359,chr14_31205254_31207425,Nisch
3360,chr14_31217649_31218062,Sema3g
3361,chr14_31250452_31252023,Bap1
3362,chr14_31250452_31252023,Phf7
3363,chr14_31323715_31324241,Dnah1
3364,chr14_31335615_31337523,Capn7
3365,chr14_31434898_31436725,Sh3bp5
3366,chr14_31494437_31495729,Eaf1
3367,chr14_31494437_31495729,Mettl6
3368,chr14_31640317_31641607,Btd
3369,chr14_31640317_31641607,Hacl1
3370,chr14_31829569_31832406,Ankrd28
3371,chr14_32028282_32029261,Galnt15
3372,chr14_32084814_32086673,Dph3
3373,chr14_32084814_32086673,Oxnad1
3374,chr14_32159225_32160542,Ncoa4
3375,chr14_32165488_32166121,Ncoa4
3376,chr14_32201265_32202559,Parg
3377,chr14_32201265_32202559,Timm23
3378,chr14_32321566_32322626,Ogdhl
3379,chr14_32388252_32388564,1700024G13Rik
3380,chr14_32462840_32465877,Chat
3381,chr14_32462840_32465877,Slc18a3
3382,chr14_32513039_32514300,Ercc6
3383,chr14_32598898_32599853,Prrxl1
3384,chr14_32856560_32857405,Vstm4
3385,chr14_33216570_33217320,Arhgap22
3386,chr14_33446303_33447842,Mapk8
3387,chr14_33923008_33924288,Gdf10
3388,chr14_33978389_33979148,Zfp488
3389,chr14_34200470_34201908,Gprin2
3390,chr14_34309874_34312030,Fam35a
3391,chr14_34309874_34312030,Glud1
3392,chr14_34501534_34503691,Bmpr1a
3393,chr14_34673082_34674912,Wapl
3394,chr14_34818933_34821314,Grid1
3395,chr14_36918963_36919596,Ccser2
3396,chr14_36967786_36969382,Ccser2
3397,chr14_37048999_37049474,Rgr
3398,chr14_37097815_37098623,Cdhr1
3399,chr14_37134521_37136083,Ghitm
3400,chr14_39471196_39474631,LOC432842
3401,chr14_39471196_39474631,Nrg3
3402,chr14_40965461_40968087,Tspan14
3403,chr14_41013195_41014517,Fam213a
3404,chr14_41072384_41073291,Dydc1
3405,chr14_41072384_41073291,Dydc2
3406,chr14_4334267_4335092,2610042L04Rik
3407,chr14_44859242_44859480,Ptgdr
3408,chr14_44987792_44989855,Ptger2
3409,chr14_45218353_45221630,Gpr137c
3410,chr14_45218353_45221630,Txndc16
3411,chr14_45317702_45319410,Ero1l
3412,chr14_45328986_45330525,Psmc6
3413,chr14_45350613_45352040,Styx
3414,chr14_45387944_45389806,Gnpnat1
3415,chr14_45528790_45531010,Fermt2
3416,chr14_45656618_45658947,Ddhd1
3417,chr14_45656618_45658947,Mir5131
3418,chr14_46760009_46761131,Cdkn3
3419,chr14_46787342_46788722,Cnih1
3420,chr14_46821363_46822617,Gmfb
3421,chr14_46831619_46833181,Cgrrf1
3422,chr14_46880875_46886174,Samd4
3423,chr14_47188734_47189735,Gch1
3424,chr14_47275884_47277585,Socs4
3425,chr14_47275884_47277585,Wdhd1
3426,chr14_47297744_47299388,Mapk1ip1l
3427,chr14_47417794_47418733,Dlgap5
3428,chr14_47472180_47473552,Fbxo34
3429,chr14_47567807_47568973,Atg14
3430,chr14_47648764_47650401,Ktn1
3431,chr14_48118959_48122451,Peli2
3432,chr14_48445802_48446947,Tmem260
3433,chr14_4855356_4855802,Gm3264
3434,chr14_48664829_48666863,Otx2
3435,chr14_48667461_48669097,Otx2
3436,chr14_48667461_48669097,Otx2os1
3437,chr14_49065306_49067144,Ap5m1
3438,chr14_49065306_49067144,Exoc5
3439,chr14_49171507_49173365,Naa30
3440,chr14_49525041_49526276,Slc35f4
3441,chr14_49782666_49783935,3632451O06Rik
3442,chr14_50784899_50785836,Ttc5
3443,chr14_50806946_50808388,Parp2
3444,chr14_50806946_50808388,Rpph1
3445,chr14_50870111_50870859,Tep1
3446,chr14_50924042_50925908,Apex1
3447,chr14_50924042_50925908,Osgep
3448,chr14_50930106_50931932,Tmem55b
3449,chr14_50943912_50945290,Pnp
3450,chr14_50956016_50956711,Pnp2
3451,chr14_51008010_51008919,Rnase10
3452,chr14_51088051_51091843,Rnase4
3453,chr14_51122497_51123013,Rnase6
3454,chr14_51883361_51885521,Mettl17
3455,chr14_51912259_51915162,Ndrg2
3456,chr14_51983992_51986407,Arhgef40
3457,chr14_52013471_52015520,Zfp219
3458,chr14_52018917_52021040,Zfp219
3459,chr14_52103073_52104978,Hnrnpc
3460,chr14_52196516_52197917,Supt16
3461,chr14_52278646_52280222,Rab2b
3462,chr14_52278646_52280222,Tox4
3463,chr14_52304227_52305647,Mettl3
3464,chr14_52315507_52317068,Sall2
3465,chr14_52327112_52328583,Sall2
3466,chr14_54253336_54254624,Abhd4
3467,chr14_54253336_54254624,Dad1
3468,chr14_54258924_54259813,Abhd4
3469,chr14_54360392_54361647,Oxa1l
3470,chr14_54426117_54427547,Mrpl52
3471,chr14_54430489_54433939,Mmp14
3472,chr14_54463554_54465138,Lrp10
3473,chr14_54475202_54477116,Rem2
3474,chr14_54516767_54518244,Prmt5
3475,chr14_54553357_54554934,Haus4
3476,chr14_54575514_54578611,Ajuba
3477,chr14_54605530_54606621,4931414P19Rik
3478,chr14_54617261_54618660,Mir686
3479,chr14_54617261_54618660,Psmb5
3480,chr14_54640265_54642498,Cdh24
3481,chr14_54652757_54654126,Acin1
3482,chr14_54685716_54687636,1700123O20Rik
3483,chr14_54685716_54687636,Acin1
3484,chr14_54780367_54782369,Slc7a8
3485,chr14_54860541_54860875,Homez
3486,chr14_54863410_54865037,Homez
3487,chr14_54875994_54877841,Ppp1r3e
3488,chr14_54882922_54884310,Bcl2l2
3489,chr14_54893286_54895334,Pabpn1
3490,chr14_54911963_54913754,Slc22a17
3491,chr14_54924444_54927435,Efs
3492,chr14_54935915_54936475,Cmtm5
3493,chr14_54994092_54994524,Myh7
3494,chr14_54995109_54996202,Myh7
3495,chr14_55014273_55016106,Ngdn
3496,chr14_55091057_55092880,Zfhx2
3497,chr14_55094513_55095367,Thtpa
3498,chr14_55105134_55107263,Ap1g2
3499,chr14_55113936_55117343,Jph4
3500,chr14_55478473_55479548,Dhrs4
3501,chr14_55490191_55492769,Carmil3
3502,chr14_55510023_55511539,Cpne6
3503,chr14_55539971_55541335,Pck2
3504,chr14_55559590_55561456,Dcaf11
3505,chr14_55577709_55579081,Psme1
3506,chr14_55584840_55585532,Emc9
3507,chr14_55590469_55592394,Psme2
3508,chr14_55590469_55592394,Rnf31
3509,chr14_55603662_55604510,Irf9
3510,chr14_55617786_55618300,Rec8
3511,chr14_55635040_55636034,Ipo4
3512,chr14_55642786_55644055,Tm9sf1
3513,chr14_55659765_55660954,Mdp1
3514,chr14_55671293_55672792,Gmpr2
3515,chr14_55671293_55672792,Nedd8
3516,chr14_55681167_55682480,Tinf2
3517,chr14_55721409_55722773,Rabggta
3518,chr14_55745092_55746296,Dhrs1
3519,chr14_55745092_55746296,Nop9
3520,chr14_55758441_55758954,Cideb
3521,chr14_55760088_55760606,Ltb4r2
3522,chr14_55783055_55784105,Adcy4
3523,chr14_55822366_55827009,Nfatc4
3524,chr14_55852733_55855584,Nynrin
3525,chr14_55884207_55886042,Khnyn
3526,chr14_55899643_55900984,Sdr39u1
3527,chr14_56103504_56103815,Ctsg
3528,chr14_56571220_56572445,Cenpj
3529,chr14_56575359_56575846,Parp4
3530,chr14_56667420_56669305,Mphosph8
3531,chr14_56776991_56779082,Pspc1
3532,chr14_56810269_56813289,2410022M11Rik
3533,chr14_56810269_56813289,Zmym5
3534,chr14_56885078_56888413,Zmym2
3535,chr14_57057549_57058320,Gja3
3536,chr14_57103876_57105280,Gjb2
3537,chr14_57398013_57399239,Cryl1
3538,chr14_57423428_57424618,Ift88
3539,chr14_57524493_57526333,Il17d
3540,chr14_57571052_57572106,1700039M10Rik
3541,chr14_57571052_57572106,Eef1akmt1
3542,chr14_57664244_57665864,Xpo4
3543,chr14_57744590_57746884,Lats2
3544,chr14_57797510_57799084,Mir3077
3545,chr14_57797510_57799084,Sap18
3546,chr14_57825639_57827376,Mrpl57
3547,chr14_57825639_57827376,Ska3
3548,chr14_57889090_57890986,Zdhhc20
3549,chr14_57998625_57999708,Micu2
3550,chr14_58070080_58073203,Fgf9
3551,chr14_59200423_59202214,Rcbtb1
3552,chr14_59440304_59441576,Cab39l
3553,chr14_59440304_59441576,Gm45935
3554,chr14_59597353_59598662,Cdadc1
3555,chr14_59624841_59628235,Shisa2
3556,chr14_60085977_60087432,Atp8a2
3557,chr14_60250448_60252453,Nupl1
3558,chr14_60264793_60265960,Mtmr6
3559,chr14_60377393_60379620,Amer2
3560,chr14_60633946_60636652,Spata13
3561,chr14_60732702_60734362,Spata13
3562,chr14_60784260_60785246,Mipep
3563,chr14_61037023_61038548,Tnfrsf19
3564,chr14_61045308_61047145,Tnfrsf19
3565,chr14_61138007_61139087,Sacs
3566,chr14_61359910_61361072,Ebpl
3567,chr14_61438708_61440699,Kpna3
3568,chr14_61555970_61557674,Spryd7
3569,chr14_61599241_61599961,Trim13
3570,chr14_61680612_61683472,Dleu2
3571,chr14_62292197_62293473,Dleu7
3572,chr14_62331710_62332917,Rnaseh2b
3573,chr14_62454615_62457910,Gucy1b2
3574,chr14_62554969_62556839,Fam124a
3575,chr14_62759491_62762388,4931440J10Rik
3576,chr14_62759491_62762388,Ints6
3577,chr14_62836806_62838597,Mir8098
3578,chr14_62836806_62838597,Wdfy2
3579,chr14_62865067_62865311,Mir6541
3580,chr14_6286836_6287802,LOC100861615
3581,chr14_63054513_63055305,2700070H01Rik
3582,chr14_63121893_63123331,Ctsb
3583,chr14_63177301_63178803,Fdft1
3584,chr14_63193302_63194302,Neil2
3585,chr14_63245225_63245655,Gata4
3586,chr14_63435911_63436931,Fam167a
3587,chr14_63543243_63544487,Mtmr9
3588,chr14_63605742_63607352,Xkr6
3589,chr14_63859341_63861200,Pinx1
3590,chr14_63942447_63944446,Sox7
3591,chr14_64416920_64418621,Msra
3592,chr14_64439947_64441456,Msra
3593,chr14_64455936_64456169,Msra
3594,chr14_64584811_64598737,Mir124a-1
3595,chr14_64584811_64598737,Mir124a-1hg
3596,chr14_64652142_64653352,Kif13b
3597,chr14_64948437_64950749,Hmbox1
3598,chr14_64948437_64950749,Ints9
3599,chr14_65097255_65098705,Extl3
3600,chr14_65261114_65263129,Fzd3
3601,chr14_65265940_65267275,Fbxo16
3602,chr14_65357703_65359396,Zfp395
3603,chr14_65592619_65593582,Elp3
3604,chr14_65666088_65666526,Scara5
3605,chr14_65805584_65806394,Pbk
3606,chr14_65833474_65834413,Esco2
3607,chr14_65836846_65838120,Ccdc25
3608,chr14_65953248_65954173,Scara3
3609,chr14_65967965_65969241,Clu
3610,chr14_66124220_66124937,Ephx2
3611,chr14_66278878_66281079,Ptk2b
3612,chr14_66296142_66298716,1700001G11Rik
3613,chr14_66296142_66298716,Trim35
3614,chr14_66343584_66345768,Stmn4
3615,chr14_66635036_66637385,Adra1a
3616,chr14_66866703_66869790,Dpysl2
3617,chr14_66866703_66869790,Gm5464
3618,chr14_66909110_66912505,Pnma2
3619,chr14_67008034_67009628,Bnip3l
3620,chr14_67071486_67072935,Ppp2r2a
3621,chr14_67232997_67236611,Ebf2
3622,chr14_6756706_6757346,Gm3636
3623,chr14_67715009_67716849,Cdca2
3624,chr14_67715009_67716849,Kctd9
3625,chr14_67932773_67934469,Dock5
3626,chr14_68082430_68085417,Nefl
3627,chr14_68123011_68125990,A230070E04Rik
3628,chr14_68123011_68125990,Nefm
3629,chr14_69028391_69030865,Stc1
3630,chr14_69190288_69191098,Nkx3-1
3631,chr14_69706885_69707883,R3hcc1
3632,chr14_69731784_69733960,4930480K23Rik
3633,chr14_69731784_69733960,Chmp7
3634,chr14_69767470_69767667,Tnfrsf10b
3635,chr14_69803729_69806163,Rhobtb2
3636,chr14_70074267_70080665,Egr3
3637,chr14_70099636_70100705,Bin3
3638,chr14_70152901_70154309,Ccar2
3639,chr14_70158909_70160062,9930012K11Rik
3640,chr14_70176757_70177294,Pdlim2
3641,chr14_70191730_70192497,Sorbs3
3642,chr14_70204844_70205061,Sorbs3
3643,chr14_70205774_70207023,Sorbs3
3644,chr14_7027013_7027909,Gm10406
3645,chr14_70288639_70290125,Ppp3cc
3646,chr14_70350571_70352249,Slc39a14
3647,chr14_70442616_70444107,Mir320
3648,chr14_70442616_70444107,Polr3d
3649,chr14_70457147_70458209,Phyhip
3650,chr14_70519153_70521286,Bmp1
3651,chr14_70530502_70531368,Lgi3
3652,chr14_70544806_70545729,Reep4
3653,chr14_70554079_70555651,Hr
3654,chr14_70577109_70578709,Nudt18
3655,chr14_70598901_70600552,Fam160b2
3656,chr14_70617687_70619182,Dmtn
3657,chr14_70625699_70629842,Dmtn
3658,chr14_70765509_70767988,Xpo7
3659,chr14_70888431_70891410,Gfra2
3660,chr14_7105402_7105683,Gm3696
3661,chr14_72708456_72710904,Fndc3a
3662,chr14_73142256_73144187,Rcbtb2
3663,chr14_73237661_73239696,Lpar6
3664,chr14_73324484_73326904,Rb1
3665,chr14_73384359_73385814,Itm2b
3666,chr14_73509641_73510636,Med4
3667,chr14_73524610_73525524,Nudt15
3668,chr14_73552294_73553545,Sucla2
3669,chr14_74640688_74642051,Htr2a
3670,chr14_74731671_74733294,Esd
3671,chr14_74946327_74949263,Lrch1
3672,chr14_75015714_75016504,Rubcnl
3673,chr14_75130218_75131683,Lcp1
3674,chr14_75130218_75131683,Lrrc63
3675,chr14_75283681_75285085,Zc3h13
3676,chr14_75454647_75457715,Siah3
3677,chr14_75641392_75641740,Erich6b
3678,chr14_75753766_75755064,Cog3
3679,chr14_75786142_75787611,Slc25a30
3680,chr14_75844235_75846264,Gm4285
3681,chr14_75844235_75846264,Tpt1
3682,chr14_76010314_76011261,Gtf2f2
3683,chr14_76110052_76111545,Gpalpp1
3684,chr14_76110052_76111545,Nufip1
3685,chr14_76413660_76416646,Tsc22d1
3686,chr14_76503049_76506961,Tsc22d1
3687,chr14_76555172_76557207,Serp2
3688,chr14_77036247_77036993,Ccdc122
3689,chr14_77036247_77036993,Lacc1
3690,chr14_77155569_77158580,Enox1
3691,chr14_77874401_77875312,Dnajc15
3692,chr14_78089631_78089958,Fam216b
3693,chr14_7817609_7819218,Flnb
3694,chr14_78307577_78308281,Tnfsf11
3695,chr14_78535651_78538016,Akap11
3696,chr14_78731275_78733844,Dgkh
3697,chr14_78848623_78850064,Vwa8
3698,chr14_79199851_79201235,Gm4632
3699,chr14_79300511_79302104,Rgcc
3700,chr14_79389699_79391292,Naa16
3701,chr14_79397490_79398393,Mtrf1
3702,chr14_79425951_79427079,Kbtbd7
3703,chr14_79451442_79452225,Kbtbd6
3704,chr14_79480237_79482737,Elf1
3705,chr14_79480237_79482737,Wbp4
3706,chr14_79586747_79588237,Sugt1
3707,chr14_79768035_79772853,Gm9748
3708,chr14_79768035_79772853,Pcdh8
3709,chr14_8002394_8004231,Abhd6
3710,chr14_8079885_8081298,Rpp14
3711,chr14_8097739_8099111,Pxk
3712,chr14_8172368_8174005,Pdhb
3713,chr14_8213487_8215555,Kctd6
3714,chr14_8309797_8309963,Fam107a
3715,chr14_8316658_8317798,Fam107a
3716,chr14_84442462_84448554,Pcdh17
3717,chr14_8665734_8666697,4930452B06Rik
3718,chr14_8665734_8666697,4930455B14Rik
3719,chr14_87140556_87141812,Diaph3
3720,chr14_87415646_87417848,Tdrd3
3721,chr14_88469403_88471625,Pcdh20
3722,chr14_93888363_93891813,Pcdh9
3723,chr14_96517774_96519362,Klhl1
3724,chr14_98166441_98170303,Dach1
3725,chr14_99045293_99047276,Bora
3726,chr14_99045293_99047276,Mzt1
3727,chr14_99099118_99100559,Dis3
3728,chr14_99099118_99100559,Pibf1
3729,chr14_99297994_99300194,Klf5
3730,chr15_100038136_100039918,Dip2b
3731,chr15_100227112_100229024,Atf1
3732,chr15_100303890_100305275,Mettl7a1
3733,chr15_100422232_100423722,Gm5475
3734,chr15_100422232_100423722,Slc11a2
3735,chr15_100468324_100469845,Letmd1
3736,chr15_100494217_100495914,Csrnp2
3737,chr15_100551029_100552544,Tfcp2
3738,chr15_100598649_100600764,Pou6f1
3739,chr15_100613368_100616696,C330013E15Rik
3740,chr15_100613368_100616696,Dazap2
3741,chr15_100637063_100637937,Smagp
3742,chr15_100728914_100729381,Galnt6
3743,chr15_100760975_100762772,Slc4a8
3744,chr15_100869839_100872330,Scn8a
3745,chr15_101173313_101176024,Acvr1b
3746,chr15_101220973_101222338,AU021063
3747,chr15_101223734_101225231,A330009N23Rik
3748,chr15_101266037_101267733,Nr4a1
3749,chr15_101283076_101284850,Atg101
3750,chr15_101370270_101370741,Krt80
3751,chr15_101438699_101438848,Krt87
3752,chr15_101802402_101802760,Krt73
3753,chr15_101869374_101869902,Krt77
3754,chr15_102073199_102074867,Eif4b
3755,chr15_102101987_102102151,Tns2
3756,chr15_102135468_102136937,Spryd3
3757,chr15_102202822_102204639,Zfp740
3758,chr15_102205734_102206296,Csad
3759,chr15_102245696_102248340,Rarg
3760,chr15_102257033_102257994,Rarg
3761,chr15_102278828_102280193,Mfsd5
3762,chr15_102295762_102296690,Espl1
3763,chr15_102325659_102326754,Pfdn5
3764,chr15_102331410_102332259,Myg1
3765,chr15_102350181_102351257,Aaas
3766,chr15_102350181_102351257,Gm36246
3767,chr15_102366663_102367379,Sp7
3768,chr15_102404874_102407109,Sp1
3769,chr15_102458618_102459387,Prr13
3770,chr15_102470017_102471594,Pcbp2
3771,chr15_102510001_102511432,Map3k12
3772,chr15_102516002_102519375,Map3k12
3773,chr15_102516002_102519375,Tarbp2
3774,chr15_102525008_102525532,Npff
3775,chr15_102624296_102626169,Atf7
3776,chr15_102670345_102674237,Mir688
3777,chr15_102721489_102722833,Calcoco1
3778,chr15_102742372_102748282,Gm38436
3779,chr15_102920542_102921221,Hoxc13
3780,chr15_102966344_102966982,Hoxc10
3781,chr15_102980999_102981730,Gm36878
3782,chr15_102990405_102990744,Hoxc8
3783,chr15_103013468_103013946,Hoxc5
3784,chr15_103145949_103147948,D930007P13Rik
3785,chr15_103162914_103163876,Smug1
3786,chr15_103214899_103215939,Cbx5
3787,chr15_103239056_103241383,Cbx5
3788,chr15_103239056_103241383,Gm5643
3789,chr15_103272158_103273345,Copz1
3790,chr15_103284121_103284377,Mir148b
3791,chr15_103334368_103334496,Zfp385a
3792,chr15_103339355_103340541,Zfp385a
3793,chr15_103365370_103367066,Itga5
3794,chr15_103502315_103504134,Pde1b
3795,chr15_103513489_103515249,Pde1b
3796,chr15_103536713_103538452,Ppp1r1a
3797,chr15_10469570_10471229,Dnajc21
3798,chr15_10485324_10486808,Brix1
3799,chr15_10485324_10486808,Rad1
3800,chr15_10713008_10715614,4930556M19Rik
3801,chr15_10713008_10715614,Rai14
3802,chr15_10981234_10982467,Amacr
3803,chr15_11035936_11038914,Rxfp3
3804,chr15_11064082_11066385,Adamts12
3805,chr15_11399060_11400286,Tars
3806,chr15_11903269_11907686,Gm5144
3807,chr15_11903269_11907686,Npr3
3808,chr15_11908210_11908250,Npr3
3809,chr15_11966345_11966791,1700047G03Rik
3810,chr15_11994865_11996550,Sub1
3811,chr15_12116994_12119458,Zfr
3812,chr15_12204177_12206131,Mtmr12
3813,chr15_12320604_12322592,Golph3
3814,chr15_12824034_12825692,6030458C11Rik
3815,chr15_12824034_12825692,Drosha
3816,chr15_13171537_13174489,Cdh6
3817,chr15_18818346_18821833,Cdh10
3818,chr15_20667438_20667850,Acot10
3819,chr15_21109197_21111728,Cdh12
3820,chr15_23035333_23037139,Cdh18
3821,chr15_25411109_25416792,Basp1
3822,chr15_25411109_25416792,Gm5468
3823,chr15_25621804_25623430,Myo10
3824,chr15_25752587_25755777,Myo10
3825,chr15_25773511_25776687,Myo10
3826,chr15_25842708_25843803,Retreg1
3827,chr15_25932942_25933263,Retreg1
3828,chr15_25983561_25985387,Zfp622
3829,chr15_26308017_26310033,March11
3830,chr15_26894174_26895956,Fbxl7
3831,chr15_27465560_27468087,Ank
3832,chr15_27629787_27631455,Otulin
3833,chr15_27680693_27682205,Fam105a
3834,chr15_28023716_28026806,Trio
3835,chr15_28203276_28203649,Dnah5
3836,chr15_30171708_30175387,Ctnnd2
3837,chr15_31223752_31225066,Dap
3838,chr15_31366208_31368054,Ankrd33b
3839,chr15_31453066_31454276,Ropn1l
3840,chr15_31529830_31532156,March6
3841,chr15_31600869_31603077,Cct5
3842,chr15_31600869_31603077,Fam173b
3843,chr15_32243070_32246760,Sema5a
3844,chr15_32243070_32246760,Snhg18
3845,chr15_32920283_32921502,Sdc2
3846,chr15_33083166_33083381,Cpq
3847,chr15_33686979_33688287,Tspyl5
3848,chr15_34081758_34083858,Mtdh
3849,chr15_34237521_34239036,Laptm4b
3850,chr15_34306308_34307348,Matn2
3851,chr15_34442558_34444350,Rpl30
3852,chr15_34494698_34495968,Pop1
3853,chr15_34494698_34495968,Rida
3854,chr15_34677831_34679136,Nipal2
3855,chr15_34836994_34838809,Kcns2
3856,chr15_35155054_35156321,Stk3
3857,chr15_35295748_35297379,Osr2
3858,chr15_35370712_35372250,Vps13b
3859,chr15_3581926_3583803,Ghr
3860,chr15_35937420_35938473,Cox6c
3861,chr15_36139988_36140712,Rgs22
3862,chr15_36163937_36165319,Fbxo43
3863,chr15_36173346_36174611,Polr2k
3864,chr15_36179018_36179963,Spag1
3865,chr15_36281634_36284089,Rnf19a
3866,chr15_36496154_36497282,Ankrd46
3867,chr15_36555476_36555719,Snx31
3868,chr15_36607740_36610146,Pabpc1
3869,chr15_36791555_36795192,Ywhaz
3870,chr15_37006571_37008266,Zfp706
3871,chr15_37231855_37232817,Grhl2
3872,chr15_37233717_37234656,Gm16136
3873,chr15_37432560_37433365,Gm15941
3874,chr15_37458497_37459587,Ncald
3875,chr15_37733565_37734860,Ncald
3876,chr15_37791039_37792745,Ncald
3877,chr15_37960122_37961898,Rrm2b
3878,chr15_38077292_38079567,Ubr5
3879,chr15_38298529_38302645,Klf10
3880,chr15_38517811_38520373,Azin1
3881,chr15_38661337_38662614,Atp6v1c1
3882,chr15_39005859_39006958,Fzd6
3883,chr15_39076629_39077390,Cthrc1
3884,chr15_39111967_39113483,Dcaf13
3885,chr15_39111967_39113483,Slc25a32
3886,chr15_39196487_39199606,Rims2
3887,chr15_39659134_39660414,Rims2
3888,chr15_3978790_3980090,Fbxo4
3889,chr15_39796459_39796946,Gm16291
3890,chr15_39856829_39858005,Dpys
3891,chr15_39942588_39944839,Lrp12
3892,chr15_3995027_3996663,AW549877
3893,chr15_3995027_3996663,Gm2093
3894,chr15_4025949_4028200,BC037032
3895,chr15_4025949_4028200,Oxct1
3896,chr15_40654187_40656389,Zfpm2
3897,chr15_41446744_41448692,Oxr1
3898,chr15_41788372_41789890,Oxr1
3899,chr15_41830468_41831492,Oxr1
3900,chr15_42675970_42677118,Angpt1
3901,chr15_43169572_43171147,Rspo2
3902,chr15_43282063_43283200,Eif3e
3903,chr15_43476695_43477957,Emc2
3904,chr15_43476695_43477957,Gm10373
3905,chr15_4374562_4376707,Plcxd3
3906,chr15_43868875_43870512,Tmem74
3907,chr15_44195949_44196371,Trhr
3908,chr15_44427039_44428876,Eny2
3909,chr15_44427039_44428876,Nudcd1
3910,chr15_44457461_44457677,Pkhd1l1
3911,chr15_44618383_44620110,Ebag9
3912,chr15_44705638_44707285,Sybu
3913,chr15_44746362_44746898,Sybu
3914,chr15_44747712_44749315,Sybu
3915,chr15_44750864_44752727,Sybu
3916,chr15_44753253_44753867,Sybu
3917,chr15_44787099_44788416,2310069G16Rik
3918,chr15_44787099_44788416,Sybu
3919,chr15_45113968_45115477,Kcnv1
3920,chr15_48789530_48793775,Csmd3
3921,chr15_50888402_50890887,Mir1907
3922,chr15_50888402_50890887,Trps1
3923,chr15_5115726_5117419,Rpl37
3924,chr15_5143113_5144731,Prkaa1
3925,chr15_5184917_5186641,Ttc33
3926,chr15_51864814_51866051,Eif3h
3927,chr15_51876828_51877980,Utp23
3928,chr15_51990436_51992435,Rad21
3929,chr15_52039767_52040847,Aard
3930,chr15_5241635_5245011,Ptger4
3931,chr15_52711874_52713327,Med30
3932,chr15_53342822_53347522,Ext1
3933,chr15_53901636_53903147,Samd12
3934,chr15_54278223_54278958,Tnfrsf11b
3935,chr15_54571185_54571883,Mal2
3936,chr15_54745086_54746241,Nov
3937,chr15_54919797_54921519,Enpp2
3938,chr15_54951980_54953046,Gm26684
3939,chr15_55071534_55072644,Taf2
3940,chr15_55089628_55091125,Dscc1
3941,chr15_55111876_55113708,Deptor
3942,chr15_55111876_55113708,Gm9920
3943,chr15_55306234_55308602,Col14a1
3944,chr15_55556855_55558033,Mrpl13
3945,chr15_55556855_55558033,Mtbp
3946,chr15_55905211_55907099,Sntb1
3947,chr15_56694469_56695840,Has2
3948,chr15_57692943_57698364,Zhx2
3949,chr15_57891628_57893134,Derl1
3950,chr15_57911686_57913277,Tbc1d31
3951,chr15_57984516_57985036,Fam83a
