Approved Symbol	EntrezGene ID
PIRC85	100313871
PIRC86	100313911
PIRC87	100313872
PIRC88	100313894
PIRC89	100313873
PIRC90	100313798
PIRC91	100313900
PIRC92	100313920
PIRC93	100313934
PIRC94	100313799
PIRC95	100313935
PIRC96	100313800
PIRC97	100313821
PIRC98	100313874
PIRC99	100313875
PIRC100	100313912
PIRC101	100313888
PIRC102	100313876
PIRC103	100313901
PIRC104	100313801
PIRC105	100313936
PIRC106	100313877
PIRC107	100313802
PIRC108	100313878
PIRC109	100313913
PIRC110	100313879
PIRC111	100313937
PIRC112	100313803
PIRC113	100313880
PIRC114	100313881
PIRT	644139
PISD	23761
PISRT1	140464
PITHD1	57095
PITPNA	5306
PITPNA-AS1	100306951
PITPNB	23760
PITPNC1	26207
PITPNM1	9600
PITPNM2	57605
PITPNM3	83394
PITRM1	10531
PITRM1-AS1	100507034
PITX1	5307
PITX2	5308
PITX3	5309
PIWIL1	9271
PIWIL2	55124
PIWIL3	440822
PIWIL4	143689
PJA1	64219
PJA2	9867
PKD1	5310
PKD1L1	168507
PKD1L2	114780
PKD1L3	342372
PKD1P1	339044
PKD1P2	283955
PKD1P3	339039
PKD1P4	353512
PKD1P5	348156
PKD1P6	353511
PKD2	5311
PKD2L1	9033
PKD2L2	27039
PKD3	5312
PKDCC	91461
PKDREJ	10343
PKHD1	5314
PKHD1L1	93035
PKIA	5569
PKIA-AS1	101927003
PKIB	5570
PKIG	11142
PKLR	5313
PKM	5315
PKMP1	643586
PKMP2	402408
PKMP3	100419758
PKMP4	106480443
PKMP5	442156
PKMYT1	9088
PKN1	5585
PKN2	5586
PKN2-AS1	101927891
PKN3	29941
PKNOX1	5316
PKNOX2	63876
PKNOX2-AS1	103695364
PKP1	5317
PKP2	5318
PKP2P1	82500
PKP3	11187
PKP4	8502
PKP4P1	402116
PLA1A	51365
PLA2G1B	5319
PLA2G2A	5320
PLA2G2C	391013
PLA2G2D	26279
PLA2G2E	30814
PLA2G2F	64600
PLA2G3	50487
PLA2G4A	5321
PLA2G4B	100137049
PLA2G4C	8605
PLA2G4C-AS1	106144526
PLA2G4D	283748
PLA2G4E	123745
PLA2G4E-AS1	101928388
PLA2G4F	255189
PLA2G5	5322
PLA2G6	8398
PLA2G7	7941
PLA2G10	8399
PLA2G12A	81579
PLA2G12AP1	100420258
PLA2G12AP2	100420281
PLA2G12B	84647
PLA2G15	23659
PLA2G16	11145
PLA2R1	22925
PLAA	9373
PLAC1	10761
PLAC4	191585
PLAC8	51316
PLAC8L1	153770
PLAC9	219348
PLAG1	5324
PLAGL1	5325
PLAGL2	5326
PLAT	5327
PLAU	5328
PLAUR	5329
PLB1	151056
PLBD1	79887
PLBD1-AS1	101928290
PLBD2	196463
PLCB1	23236
PLCB1-IT1	100874337
PLCB2	5330
PLCB2-AS1	100874186
PLCB3	5331
PLCB4	5332
PLCD1	5333
PLCD3	113026
PLCD4	84812
PLCE1	51196
PLCE1-AS1	100128054
PLCE1-AS2	101927049
PLCE1P1	100420075
PLCG1	5335
PLCG1-AS1	101927117
PLCG2	5336
PLCH1	23007
PLCH1-AS1	100874035
PLCH1-AS2	100874036
PLCH2	9651
PLCL1	5334
PLCL2	23228
PLCL2-AS1	100874003
PLCXD1	55344
PLCXD2	257068
PLCXD2-AS1	100874115
PLCXD3	345557
PLCZ1	89869
PLD1	5337
PLD2	5338
PLD3	23646
PLD4	122618
PLD5	200150
PLD6	201164
PLEC	5339
PLEK	5341
PLEK2	26499
PLEKHA1	59338
PLEKHA2	59339
PLEKHA3	65977
PLEKHA3P1	91405
PLEKHA4	57664
PLEKHA5	54477
PLEKHA6	22874
PLEKHA7	144100
PLEKHA8	84725
PLEKHA8P1	51054
PLEKHB1	58473
PLEKHB2	55041
PLEKHD1	400224
PLEKHF1	79156
PLEKHF2	79666
PLEKHG1	57480
PLEKHG2	64857
PLEKHG3	26030
PLEKHG4	25894
PLEKHG4B	153478
PLEKHG5	57449
PLEKHG6	55200
PLEKHG7	440107
PLEKHH1	57475
PLEKHH2	130271
PLEKHH3	79990
PLEKHJ1	55111
PLEKHM1	9842
PLEKHM1P1	440456
PLEKHM2	23207
PLEKHM3	389072
PLEKHN1	84069
PLEKHO1	51177
PLEKHO2	80301
PLEKHS1	79949
PLET1	349633
PLG	5340
PLGLA	285189
PLGLB1	5343
PLGLB2	5342
PLGRKT	55848
PLIN1	5346
PLIN2	123
PLIN3	10226
PLIN4	729359
PLIN5	440503
PLK1	5347
PLK2	10769
PLK3	1263
PLK4	10733
PLK5	126520
PLLP	51090
PLN	5350
PLOD1	5351
PLOD2	5352
PLOD3	8985
PLP1	5354
PLP2	5355
PLPP1	8611
PLPP2	8612
PLPP3	8613
PLPP4	196051
PLPP5	84513
PLPP6	403313
PLPP7	84814
PLPPR1	54886
PLPPR2	64748
PLPPR3	79948
PLPPR4	9890
PLPPR5	163404
PLRG1	5356
PLS1	5357
PLS1-AS1	100873943
PLS3	5358
PLS3-AS1	101927352
PLSCR1	5359
PLSCR2	57047
PLSCR3	57048
PLSCR4	57088
PLSCR5	389158
PLSCR5-AS1	100874104
PLTP	5360
PLVAP	83483
PLXDC1	57125
PLXDC2	84898
PLXNA1	5361
PLXNA2	5362
PLXNA3	55558
PLXNA4	91584
PLXNB1	5364
PLXNB2	23654
PLXNB3	5365
PLXNC1	10154
PLXND1	23129
PM20D1	148811
PM20D2	135293
PMAIP1	5366
PMCH	5367
PMCHL1	5369
PMCHL2	5370
PMEL	6490
PMEPA1	56937
PMF1	11243
PMF1-BGLAP	100527963
PMFBP1	83449
PML	5371
PMM1	5372
PMM2	5373
PMM2P1	390831
PMM2P2	646065
PMP2	5375
PMP22	5376
PMPCA	23203
PMPCAP1	133083
PMPCB	9512
PMS1	5378
PMS2	5395
PMS2CL	441194
PMS2P1	5379
PMS2P2	5380
PMS2P3	5387
PMS2P4	5382
PMS2P5	5383
PMS2P6	729453
PMS2P7	100101440
PMS2P8	729299
PMS2P9	100132832
PMS2P10	100288713
PMS2P11	107161145
PMS2P12	392713
PMVK	10654
PNCK	139728
PNISR	25957
PNKD	25953
PNKDP1	100506715
PNKP	11284
PNLDC1	154197
PNLIP	5406
PNLIPP1	100419068
PNLIPRP1	5407
PNLIPRP2	5408
PNLIPRP3	119548
PNMA1	9240
PNMA2	10687
PNMA3	29944
PNMA5	114824
PNMA6A	84968
PNMA6B	728513
PNMAL1	55228
PNMAL2	57469
PNMT	5409
PNN	5411
PNO1	56902
PNOC	5368
PNP	4860
PNPLA1	285848
PNPLA2	57104
PNPLA3	80339
PNPLA4	8228
PNPLA4P1	100462832
PNPLA5	150379
PNPLA6	10908
PNPLA7	375775
PNPLA8	50640
PNPLA10P	643773
PNPO	55163
PNPT1	87178
PNPT1P1	100288506
PNPT1P2	100533721
PNRC1	10957
PNRC2	55629
PNRC2P1	100131261
POC1A	25886
POC1B	282809
POC1B-GALNT4	100528030
POC5	134359
PODN	127435
PODNL1	79883
PODXL	5420
PODXL2	50512
POF1B	79983
POFUT1	23509
POFUT2	23275
POGK	57645
POGLUT1	56983
POGZ	23126
POLA1	5422
POLA2	23649
POLB	5423
POLD1	5424
POLD2	5425
POLD2P1	391811
POLD3	10714
POLD4	57804
POLDIP2	26073
POLDIP3	84271
POLE	5426
POLE2	5427
POLE3	54107
POLE4	56655
POLG	5428
POLG2	11232
POLH	5429
POLHP1	106480782
POLI	11201
POLK	51426
POLL	27343
POLM	27434
POLN	353497
POLQ	10721
POLR1A	25885
POLR1B	84172
POLR1C	9533
POLR1D	51082
POLR1E	64425
POLR2A	5430
POLR2B	5431
POLR2C	5432
POLR2CP1	54038
POLR2D	5433
POLR2E	5434
POLR2F	5435
POLR2G	5436
POLR2H	5437
POLR2I	5438
POLR2J	5439
POLR2J2	246721
POLR2J3	548644
POLR2J4	84820
POLR2K	5440
POLR2KP1	100874515
POLR2KP2	100129174
POLR2L	5441
POLR2LP1	493825
POLR2M	81488
POLR3A	11128
POLR3B	55703
POLR3C	10623
POLR3D	661
POLR3DP1	100422384
POLR3E	55718
POLR3F	10621
POLR3G	10622
POLR3GL	84265
POLR3GP1	100422395
POLR3GP2	100422391
POLR3H	171568
POLR3K	51728
POLR3KP1	100289667
POLR3KP2	390811
POLRMT	5442
POLRMTP1	284167
POM121	9883
POM121B	100288540
POM121C	100101267
POM121L1P	25812
POM121L2	94026
POM121L3P	651452
POM121L4P	266697
POM121L6P	729392
POM121L7	728418
POM121L8P	29797
POM121L9P	29774
POM121L10P	646074
POM121L11P	100129643
POM121L12	285877
POM121L13P	100874379
POM121L14P	727805
POMC	5443
POMGNT1	55624
POMGNT2	84892
POMK	84197
POMP	51371
POMT1	10585
POMT2	29954
POMZP3	22932
PON1	5444
PON2	5445
PON3	5446
POP1	10940
POP4	10775
POP5	51367
POP7	10248
POPDC2	64091
POPDC3	64208
POR	5447
PORCN	64840
POSTN	10631
POT1	25913
POT1-AS1	401398
POTEA	340441
POTEB	100996331
POTEB2	100287399
POTEB3	102724631
POTEC	388468
POTED	317754
POTEE	445582
POTEF	728378
POTEG	404785
POTEH	23784
POTEH-AS1	100852406
POTEI	653269
POTEJ	653781
POTEKP	440915
POTEM	641455
POU1F1	5449
POU2AF1	5450
POU2F1	5451
POU2F2	5452
POU2F3	25833
POU3F1	5453
POU3F2	5454
POU3F3	5455
POU3F4	5456
POU4F1	5457
POU4F2	5458
POU4F3	5459
POU5F1	5460
POU5F1B	5462
POU5F1P2	100129512
POU5F1P3	642559
POU5F1P4	645682
POU5F1P5	100009667
POU5F1P6	100009668
POU5F1P7	100009669
POU5F2	134187
POU6F1	5463
POU6F2	11281
POU6F2-AS1	100861520
POU6F2-AS2	100689074
PP1P	151842
PP2D1	151649
PPA1	5464
PPA2	27068
PPAN	56342
PPAN-P2RY11	692312
PPARA	5465
PPARD	5467
PPARG	5468
PPARGC1A	10891
PPARGC1B	133522
PPAT	5471
PPATP1	100289640
PPATP2	100421601
PPBP	5473
PPBPP1	728045
PPBPP2	10895
PPCDC	60490
PPCS	79717
PPDPF	79144
PPEF1	5475
PPEF1-AS1	100874004
PPEF2	5470
PPFIA1	8500
PPFIA2	8499
PPFIA3	8541
PPFIA4	8497
PPFIBP1	8496
PPFIBP2	8495
PPH2	89873
PPHLN1	51535
PPIA	5478
PPIAL4A	653505
PPIAL4C	653598
PPIAL4D	645142
PPIAL4E	730262
PPIAL4F	728945
PPIAL4G	644591
PPIAP1	100288185
PPIAP2	170537
PPIAP3	170539
PPIAP4	122552
PPIAP5	122842
PPIAP6	319128
PPIAP7	5489
PPIAP8	341457
PPIAP9	5491
PPIAP10	140913
PPIAP11	5483
PPIAP13	5485
PPIAP14	5486
PPIAP15	5487
PPIAP16	5488
PPIAP17	170540
PPIAP18	729673
PPIAP19	390006
PPIAP20	100500737
PPIAP21	170536
PPIAP22	653214
PPIAP23	390419
PPIAP24	122335
PPIAP25	647085
PPIAP26	121981
PPIAP27	100874405
PPIAP28	390378
PPIAP29	134997
PPIAP30	100192204
PPIAP31	439953
PPIAP32	101927399
PPIAP33	392285
PPIB	5479
PPIC	5480
PPID	5481
PPIE	10450
PPIEL	728448
PPIF	10105
PPIG	9360
PPIGP1	100131033
PPIH	10465
PPIHP1	246731
PPIHP2	404199
PPIL1	51645
PPIL1P1	150947
PPIL2	23759
PPIL3	53938
PPIL4	85313
PPIL6	285755
PPIP5K1	9677
PPIP5K1P1	554224
PPIP5K2	23262
PPL	5493
PPM1A	5494
PPM1AP1	137012
PPM1B	5495
PPM1D	8493
PPM1E	22843
PPM1F	9647
PPM1G	5496
PPM1H	57460
PPM1J	333926
PPM1K	152926
PPM1L	151742
PPM1M	132160
PPM1N	147699
PPME1	51400
PPOX	5498
PPP1CA	5499
PPP1CB	5500
PPP1CC	5501
PPP1R1A	5502
PPP1R1AP1	94304
PPP1R1AP2	100129627
PPP1R1B	84152
PPP1R1C	151242
PPP1R2	5504
PPP1R2P1	100507444
PPP1R2P2	54036
PPP1R2P3	153743
PPP1R2P4	728970
PPP1R2P5	649489
PPP1R2P6	100130972
PPP1R2P8	94310
PPP1R2P9	80316
PPP1R2P10	100128626
PPP1R3A	5506
PPP1R3B	79660
PPP1R3C	5507
PPP1R3D	5509
PPP1R3E	90673
PPP1R3F	89801
PPP1R3G	648791
PPP1R7	5510
PPP1R8	5511
PPP1R8P1	5512
PPP1R9A	55607
PPP1R9B	84687
PPP1R10	5514
PPP1R10P1	100422381
PPP1R11	6992
PPP1R11P1	94297
PPP1R11P2	94298
PPP1R12A	4659
PPP1R12B	4660
PPP1R12BP1	360021
PPP1R12BP2	360020
PPP1R12C	54776
PPP1R13B	23368
PPP1R13L	10848
PPP1R14A	94274
PPP1R14B	26472
PPP1R14BP1	50516
PPP1R14BP2	729406
PPP1R14BP3	100507617
PPP1R14BP4	94302
PPP1R14BP5	442256
PPP1R14C	81706
PPP1R14D	54866
PPP1R15A	23645
PPP1R15B	84919
PPP1R16A	84988
PPP1R16B	26051
PPP1R17	10842
PPP1R18	170954
PPP1R21	129285
PPP1R26	9858
PPP1R26-AS1	100506599
PPP1R26P1	100418740
PPP1R26P2	100133064
PPP1R26P3	100132173
PPP1R26P4	100132295
PPP1R26P5	100133040
PPP1R27	116729
PPP1R32	220004
PPP1R35	221908
PPP1R36	145376
PPP1R37	284352
PPP1R42	286187
PPP2CA	5515
PPP2CB	5516
PPP2CBP1	5517
PPP2R1A	5518
PPP2R1B	5519
PPP2R2A	5520
PPP2R2B	5521
PPP2R2B-IT1	100874361
PPP2R2C	5522
PPP2R2D	55844
PPP2R2DP1	100327036
PPP2R3A	5523
PPP2R3B	28227
PPP2R3C	55012
PPP2R5A	5525
PPP2R5B	5526
PPP2R5C	5527
PPP2R5CP	140921
PPP2R5D	5528
PPP2R5E	5529
PPP3CA	5530
PPP3CB	5532
PPP3CB-AS1	101929145
PPP3CC	5533
PPP3R1	5534
PPP3R2	5535
PPP4C	5531
PPP4R1	9989
PPP4R1-AS1	101927323
PPP4R1L	55370
PPP4R2	151987
PPP4R3A	55671
PPP4R3B	57223
PPP4R3CP	139420
PPP4R4	57718
PPP5C	5536
PPP5D1	100506012
PPP6C	5537
PPP6CP	100144631
PPP6R1	22870
PPP6R2	9701
PPP6R2P1	100631381
PPP6R3	55291
PPRC1	23082
PPT1	5538
PPT2	9374
PPT2-EGFL8	100532746
PPTC7	160760
PPWD1	23398
PPY	5539
PPY2P	23614
PQBP1	10084
PQBP4	23685
PQLC1	80148
PQLC1P1	106479032
PQLC1P2	100127906
PQLC2	54896
PQLC2L	152078
PQLC3	130814
PR@	5541
PRAC1	84366
PRAC2	360205
PRADC1	84279
PRADC1P1	645571
PRAF2	11230
PRAM1	84106
PRAME	23532
PRAMEF1	65121
PRAMEF2	65122
PRAMEF4	400735
PRAMEF5	343068
PRAMEF6	440561
PRAMEF7	441871
PRAMEF8	391002
PRAMEF9	343070
PRAMEF10	343071
PRAMEF11	440560
PRAMEF12	390999
PRAMEF13	400736
PRAMEF14	729528
PRAMEF15	653619
PRAMEF17	391004
PRAMEF18	391003
PRAMEF19	645414
PRAMEF20	645425
PRAMEF22	653606
PRAMEF25	441873
PRAMEF26	645359
PRAMEF27	101929983
PRAMEF28P	102724742
PRAMEF29P	729356
PRAMEF30P	441870
PRAMEF31P	100129611
PRAMEF32P	650236
PRAMEF33P	645382
PRAMEF34P	649324
PRAMEF35P	100419649
PRAMEF36P	645354
PRAMENP	649179
PRAP1	118471
PRB1	5542
PRB2	653247
PRB3	5544
PRB4	5545
PRC1	9055
PRC1-AS1	100507118
PRCC	5546
PRCD	768206
PRCP	5547
PRD	5548
PRDM1	639
PRDM2	7799
PRDM4	11108
PRDM5	11107
PRDM6	93166
PRDM7	11105
PRDM8	56978
PRDM9	56979
PRDM10	56980
PRDM11	56981
PRDM12	59335
PRDM13	59336
PRDM14	63978
PRDM15	63977
PRDM16	63976
PRDX1	5052
PRDX1P1	7002
PRDX2	7001
PRDX2P1	359844
PRDX2P2	646218
PRDX2P3	100418943
PRDX2P4	442239
PRDX3	10935
PRDX3P1	100419031
PRDX3P2	100128092
PRDX3P3	100128902
PRDX3P4	100418955
PRDX4	10549
PRDX4P1	100418949
PRDX4P2	100418942
PRDX5	25824
PRDX6	9588
PREB	10113
PRELID1	27166
PRELID1P1	728666
PRELID1P2	100419971
PRELID1P3	100420046
PRELID1P4	390572
PRELID2	153768
PRELID2P1	102606462
PRELID3A	10650
PRELID3B	51012
PRELID3BP1	100129664
PRELID3BP2	106481667
PRELID3BP3	100128712
PRELID3BP4	100420275
PRELID3BP5	106480242
PRELID3BP6	100132940
PRELID3BP7	730974
PRELID3BP8	106480243
PRELID3BP9	100420277
PRELID3BP10	646873
PRELID3BP11	102723314
PRELP	5549
PREP	5550
PREPL	9581
PREX1	57580
PREX2	80243
PRF1	5551
PRG2	5553
PRG3	10394
PRG4	10216
PRH1	5554
PRH2	5555
PRICKLE1	144165
PRICKLE2	166336
PRICKLE2-AS1	100652759
PRICKLE2-AS2	100874242
PRICKLE2-AS3	100874243
PRICKLE3	4007
PRICKLE4	29964
PRIM1	5557
PRIM2	5558
PRIMA1	145270
PRIMPOL	201973
PRINS	100169750
PRKAA1	5562
PRKAA2	5563
PRKAB1	5564
PRKAB2	5565
PRKACA	5566
PRKACB	5567
PRKACG	5568
PRKAG1	5571
PRKAG2	51422
PRKAG2-AS1	100505483
PRKAG3	53632
PRKAR1A	5573
PRKAR1AP1	5574
PRKAR1B	5575
PRKAR2A	5576
PRKAR2A-AS1	100506637
PRKAR2B	5577
PRKCA	5578
PRKCA-AS1	101928001
PRKCB	5579
PRKCD	5580
PRKCDBP	112464
PRKCE	5581
PRKCG	5582
PRKCH	5583
PRKCI	5584
PRKCQ	5588
PRKCQ-AS1	439949
PRKCSH	5589
PRKCZ	5590
PRKD1	5587
PRKD2	25865
PRKD3	23683
PRKDC	5591
PRKG1	5592
PRKG1-AS1	100506939
PRKG2	5593
PRKRA	8575
PRKRAP1	731716
PRKRIP1	79706
PRKX	5613
PRKX-AS1	100873944
PRKXP1	441733
PRKXP2	5615
PRKY	5616
PRL	5617
PRLH	51052
PRLHR	2834
PRLR	5618
PRM1	5619
PRM2	5620
PRM3	58531
PRMT1	3276
PRMT1P1	100420910
PRMT2	3275
PRMT3	10196
PRMT5	10419
PRMT5-AS1	100505758
PRMT5P1	100420927
PRMT6	55170
PRMT7	54496
PRMT8	56341
PRMT9	90826
PRNCR1	101867536
PRND	23627
PRNP	5621
PRNT	149830
PROB1	389333
PROC	5624
PROCA1	147011
PROCR	10544
PRODH	5625
PRODH2	58510
PROK1	84432
PROK2	60675
PROKR1	10887
PROKR2	128674
PROM1	8842
PROM2	150696
PROP1	5626
PRORSD1P	344405
PRORY	100533178
PROS1	5627
PROS2P	5628
PROSC	11212
PROSER1	80209
PROSER2	254427
PROSER2-AS1	219731
PROSER3	148137
PROX1	5629
PROX1-AS1	100505832
PROX2	283571
PROZ	8858
PRPF3	9129
PRPF4	9128
PRPF4B	8899
PRPF6	24148
PRPF8	10594
PRPF18	8559
PRPF19	27339
PRPF19P1	100422496
PRPF31	26121
PRPF38A	84950
PRPF38AP1	389935
PRPF38AP2	100131947
PRPF38B	55119
PRPF39	55015
PRPF40A	55660
PRPF40B	25766
PRPH	5630
PRPH2	5961
PRPS1	5631
PRPS1L1	221823
PRPS1P1	100861436
PRPS1P2	100421295
PRPS2	5634
PRPSAP1	5635
PRPSAP2	5636
PRR3	80742
PRR4	11272
PRR5	55615
PRR5-ARHGAP8	553158
PRR5L	79899
PRR7	80758
PRR7-AS1	340037
PRR9	574414
PRR11	55771
PRR12	57479
PRR13	54458
PRR13P1	647195
PRR13P2	106480303
PRR13P3	100129201
PRR13P4	100288008
PRR13P5	440525
PRR13P6	
PRR13P7	100289644
PRR14	78994
PRR14L	253143
PRR15	222171
PRR15L	79170
PRR16	51334
PRR18	285800
PRR19	284338
PRR20A	122183
PRR20B	729233
PRR20C	729240
PRR20D	729246
PRR20E	729250
PRR20FP	106480416
PRR21	643905
PRR22	163154
PRR23A	729627
PRR23B	389151
PRR23C	389152
PRR23D1	100131608
PRR23D2	100133251
PRR25	388199
PRR26	414235
PRR27	401137
PRR29	92340
PRR29-AS1	400612
PRR30	339779
PRR31	101928638
PRR32	100130613
PRR33	102724536
PRR34	55267
PRR34-AS1	150381
PRR35	146325
PRR36	80164
PRRC1	133619
PRRC2A	7916
PRRC2B	84726
PRRC2C	23215
PRRC2CP1	360018
PRRG1	5638
PRRG2	5639
PRRG3	79057
PRRG4	79056
PRRT1	80863
PRRT2	112476
PRRT3	285368
PRRT3-AS1	100874032
PRRT4	401399
PRRX1	5396
PRRX2	51450
PRRX2-AS1	101929437
PRS	5640
PRSM2	5643
PRSS1	5644
PRSS2	5645
PRSS3	5646
PRSS3P1	168330
PRSS3P2	154754
PRSS3P3	136540
PRSS3P4	106480774
PRSS8	5652
PRSS12	8492
PRSS16	10279
PRSS21	10942
PRSS22	64063
PRSS23	11098
PRSS27	83886
PRSS29P	123787
PRSS30P	124221
PRSS33	260429
PRSS35	167681
PRSS36	146547
PRSS37	136242
PRSS38	339501
PRSS41	360226
PRSS42	339906
PRSS43	100288960
PRSS44	729756
PRSS45	377047
PRSS46	100287362
PRSS47	138652
PRSS48	345062
PRSS50	29122
PRSS51	346702
PRSS52P	100419209
PRSS53	339105
PRSS54	221191
PRSS55	203074
PRSS56	646960
PRSS57	400668
PRSS58	136541
PRTFDC1	56952
PRTG	283659
PRTN3	5657
PRUNE1	58497
PRUNE2	158471
PRUNEP1	100129595
PRX	57716
PRY	9081
PRY2	442862
PRYP1	442863
PRYP2	442864
PRYP3	442865
PRYP4	442866
PRYP5	106478933
PRYP6	106480721
PSAP	5660
PSAPL1	768239
PSAT1	29968
PSAT1P1	137133
PSAT1P2	107133519
PSAT1P3	729779
PSAT1P4	100287630
PSBP1	5661
PSCA	8000
PSD	5662
PSD2	84249
PSD3	23362
PSD4	23550
PSEN1	5663
PSEN2	5664
PSENEN	55851
PSG1	5669
PSG2	5670
PSG3	5671
PSG4	5672
PSG5	5673
PSG6	5675
PSG7	5676
PSG8	440533
PSG9	5678
PSG10P	653492
PSG11	5680
PSIP1	11168
PSIP1P1	353329
PSIP1P2	360022
PSKH1	5681
PSKH2	85481
PSMA1	5682
PSMA2	5683
PSMA2P1	100130923
PSMA2P2	100131775
PSMA2P3	79055
PSMA3	5684
PSMA3-AS1	379025
PSMA3P	326617
PSMA4	5685
PSMA5	5686
PSMA6	5687
PSMA6P1	64596
PSMA6P2	729412
PSMA6P3	100874510
PSMA6P4	121906
PSMA7	5688
PSMA7P	158441
PSMA8	143471
PSMB1	5689
PSMB2	5690
PSMB3	5691
PSMB3P1	121131
PSMB3P2	130700
PSMB4	5692
PSMB5	5693
PSMB6	5694
PSMB7	5695
PSMB7P1	100422289
PSMB8	5696
PSMB8-AS1	100507463
PSMB9	5698
PSMB10	5699
PSMB11	122706
PSMC1	5700
PSMC1P1	151645
PSMC1P2	442291
PSMC1P3	392100
PSMC1P4	345645
PSMC1P5	106480732
PSMC1P6	643766
PSMC1P7	646085
PSMC1P8	390297
PSMC1P9	643668
PSMC1P10	388925
PSMC1P11	442153
PSMC1P12	644094
PSMC1P13	100422305
PSMC2	5701
PSMC3	5702
PSMC3IP	29893
PSMC3P1	5703
PSMC4	5704
PSMC5	5705
PSMC6	5706
PSMC6P1	266723
PSMC6P2	160410
PSMC6P3	100128218
PSMD1	5707
PSMD2	5708
PSMD2P1	266783
PSMD3	5709
PSMD4	5710
PSMD4P1	54035
PSMD5	5711
PSMD5-AS1	253039
PSMD6	9861
PSMD6-AS2	100507062
PSMD7	5713
PSMD7P1	280637
PSMD8	5714
PSMD8P1	100422411
PSMD9	5715
PSMD10	5716
PSMD10P1	170541
PSMD10P2	280644
PSMD10P3	338091
PSMD11	5717
PSMD12	5718
PSMD12P	317753
PSMD13	5719
PSMD14	10213
PSME1	5720
PSME2	5721
PSME2P1	257093
PSME2P2	338099
PSME2P3	338095
PSME2P4	338096
PSME2P5	338097
PSME2P6	338098
PSME3	10197
PSME4	23198
PSMF1	9491
PSMG1	8624
PSMG2	56984
PSMG3	84262
PSMG3-AS1	114796
PSMG4	389362
PSORS1C1	170679
PSORS1C2	170680
PSORS1C3	100130889
PSORS3	7889
PSORS4	10547
PSORS5	63870
PSORS6	63869
PSORS7	65245
PSORS8	140454
PSORS9	359825
PSORS10	503613
PSPC1	55269
PSPC1P1	642395
PSPC1P2	100873875
PSPH	5723
PSPHP1	8781
PSPN	5623
PSRC1	84722
PSTK	118672
PSTPIP1	9051
PSTPIP2	9050
PTAFR	5724
PTAR1	375743
PTBP1	5725
PTBP1P	122888
PTBP2	58155
PTBP3	9991
PTCD1	26024
PTCD2	79810
PTCD2P1	100131302
PTCD2P2	100132487
PTCD3	55037
PTCH1	5727
PTCH2	8643
PTCHD1	139411
PTCHD1-AS	100873065
PTCHD3	374308
PTCHD3P1	387647
PTCHD3P2	100533664
PTCHD3P3	100533665
PTCHD4	442213
PTCRA	171558
PTCSC1	100302522
PTCSC2	101928337
PTCSC3	100886964
PTDSS1	9791
PTDSS2	81490
PTEN	5728
PTENP1	11191
PTENP1-AS	101243555
PTER	9317
PTF1A	256297
PTGDR	5729
PTGDR2	11251
PTGDS	5730
PTGER1	5731
PTGER2	5732
PTGER3	5733
PTGER4	5734
PTGER4P1	5735
PTGER4P2	5736
PTGER4P2-CDK2AP2P2	442421
PTGER4P3	100874378
PTGES	9536
PTGES2	80142
PTGES2-AS1	389791
PTGES3	10728
PTGES3L	100885848
PTGES3L-AARSD1	100885850
PTGES3P1	284672
PTGES3P2	101929293
PTGES3P3	441050
PTGES3P4	106480775
PTGES3P5	106480359
PTGFR	5737
PTGFRN	5738
PTGIR	5739
PTGIS	5740
PTGR1	22949
PTGR2	145482
PTGS1	5742
PTGS2	5743
PTH	5741
PTH1R	5745
PTH2	113091
PTH2R	5746
PTHLH	5744
PTK2	5747
PTK2B	2185
PTK6	5753
PTK7	5754
PTLAH	8830
PTMA	5757
PTMAP1	5758
PTMAP2	5759
PTMAP3	5760
PTMAP4	5761
PTMAP5	150928
PTMAP6	170542
PTMAP7	326626
PTMAP8	728873
PTMS	5763
PTN	5764
PTOS1	5765
PTOV1	53635
PTOV1-AS1	100506033
PTOV1-AS2	101928378
PTP4A1	7803
PTP4A1P1	100421652
PTP4A1P2	100499563
PTP4A1P3	100861469
PTP4A1P4	100129564
PTP4A1P5	100289380
PTP4A1P6	100129472
PTP4A1P7	100421681
PTP4A2	8073
PTP4A2P1	5767
PTP4A2P2	5769
PTP4A3	11156
PTPA	5524
PTPDC1	138639
PTPMT1	114971
PTPN1	5770
PTPN2	5771
PTPN2P1	646981
PTPN2P2	646758
PTPN3	5774
PTPN4	5775
PTPN5	84867
PTPN6	5777
PTPN7	5778
PTPN9	5780
PTPN11	5781
PTPN12	5782
PTPN13	5783
PTPN14	5784
PTPN18	26469
PTPN20	26095
PTPN20CP	653045
PTPN21	11099
PTPN22	26191
PTPN23	25930
PTPRA	5786
PTPRB	5787
PTPRC	5788
PTPRCAP	5790
PTPRD	5789
PTPRD-AS1	101929407
PTPRD-AS2	101929428
PTPRE	5791
PTPRF	5792
PTPRG	5793
PTPRG-AS1	100506994
PTPRH	5794
PTPRJ	5795
PTPRJ-AS1	104326192
PTPRK	5796
PTPRM	5797
PTPRN	5798
PTPRN2	5799
PTPRO	5800
PTPRQ	374462
PTPRR	5801
PTPRS	5802
PTPRT	11122
PTPRU	10076
PTPRVP	148713
PTPRZ1	5803
PTPRZ2	5804
PTRF	284119
PTRH1	138428
PTRH2	51651
PTRHD1	391356
PTS	5805
PTTG1	9232
PTTG1IP	754
PTTG2	10744
